Geneid	SRR17869115	SRR17869118	SRR17869121	SRR17869116	SRR17869119	SRR17869122
230696	242	242	206	209	245	224
230700	836	753	699	806	759	744
230709	1246	1115	1610	1232	1111	1826
230718	0	0	0	0	1	0
230721	611	538	964	484	504	1027
230726	0	0	0	0	0	0
230734	488	356	318	334	365	333
230735	0	0	0	0	0	0
230737	662	636	574	616	526	628
230738	2142	2350	1618	1810	2208	2265
230751	4	12	13	5	5	7
230752	346	385	264	231	243	288
230753	3218	2885	3176	3126	2648	3407
230757	273	211	314	261	216	354
230761	351	360	613	405	328	691
230766	2	0	8	2	6	4
230767	178	197	212	164	148	253
230770	345	296	184	312	281	256
230775	2	1	0	1	0	1
230777	0	0	0	0	0	0
230779	1	0	0	3	0	0
230784	974	666	618	1019	812	672
230787	5281	5334	1194	7022	5532	1334
230789	1103	1128	947	934	944	1083
230793	216	185	274	211	202	277
230796	959	922	890	900	874	1078
230801	469	434	367	556	427	370
230806	4	6	3	1	0	3
230809	357	389	459	475	319	554
230810	0	0	0	0	0	0
230815	1146	1067	2699	1153	956	3059
230822	1	2	2	1	3	2
230824	0	0	0	0	0	0
230828	0	0	1	0	0	0
230837	35	82	9	23	43	19
230848	633	523	613	645	526	709
230857	820	920	403	823	736	449
230861	4652	5132	4140	5179	5196	4255
230863	12	20	0	6	11	3
230866	952	834	751	948	754	835
230868	0	0	0	0	0	0
230872	96	153	143	94	107	176
230883	0	0	0	0	0	0
230890	0	0	0	0	0	0
230895	2184	2143	2568	2153	2260	2883
230899	0	4	1	6	2	3
230903	56	85	62	61	60	59
230904	6	3	1	3	3	7
230908	2944	2686	3628	2850	2493	4162
230909	0	0	0	0	1	0
230917	215	161	209	192	190	248
230935	1054	936	1022	1054	865	1251
230936	483	524	242	406	400	302
230959	0	0	0	0	0	0
230967	677	715	532	599	684	569
230971	0	0	1	0	1	1
230972	0	0	0	0	0	0
230979	2232	1785	579	3083	2141	681
230991	2	5	45	3	2	51
230996	119	161	124	134	141	177
231002	642	1244	106	669	621	103
231003	296	362	429	334	321	509
231004	23	35	1	6	6	5
231014	11	18	32	11	8	32
231042	121	90	158	123	68	165
231044	0	0	0	0	0	0
231045	0	0	0	0	0	0
231050	439	398	546	462	378	596
231051	2328	2706	2112	2490	2697	2165
231070	1501	1097	621	1365	1557	696
231086	1015	914	1586	1031	881	1753
231093	127	158	95	105	127	115
231098	0	0	0	0	0	0
231103	0	2	1	0	0	0
231123	220	251	269	224	198	350
231125	21	21	172	24	17	182
231128	836	867	860	872	845	1009
231130	696	740	587	643	652	599
231134	2	6	0	4	1	0
231147	852	810	689	762	670	705
231148	20	29	27	33	30	42
231151	582	456	667	594	461	747
231162	0	0	0	0	0	0
231201	0	0	0	0	0	0
231207	785	745	714	541	709	813
231214	11	33	37	14	27	30
231225	1226	1276	904	1075	1029	1180
231238	32	32	11	52	13	18
231252	3	1	0	1	1	0
231253	9	15	3	2	9	4
231279	265	207	502	301	223	584
231287	200	211	218	206	179	310
231290	0	0	0	0	0	0
231293	0	0	0	0	0	0
231296	0	3	0	0	1	0
231326	92	120	122	104	86	144
231327	238	210	285	210	166	278
231329	1297	1185	1455	1263	1076	1687
231332	0	0	0	0	0	0
231380	519	495	450	481	451	462
231382	0	0	0	0	0	0
231386	1604	1596	1346	1698	1609	1484
231396	0	0	6	0	0	3
231413	982	990	962	1070	892	1118
231430	167	116	127	167	148	150
231440	0	1	7	1	1	6
231452	867	685	594	726	683	630
231464	679	649	726	805	599	811
231470	0	0	0	0	0	0
231474	39	19	35	39	28	16
231503	0	0	1	4	0	0
231506	675	675	351	562	593	431
231507	40	107	4	43	92	3
231510	12	54	4	9	22	9
231532	474	446	505	445	466	585
231549	4041	4431	2706	2989	3174	2987
231570	25	28	20	16	26	27
231571	311	262	282	299	248	344
231580	4439	4067	3917	4567	3732	4198
231583	12	11	15	14	8	9
231589	0	0	0	0	0	0
231591	0	0	0	0	0	0
231600	883	867	1048	930	884	1068
231602	0	0	0	0	0	0
231603	0	0	0	0	0	0
231605	2	2	2	1	1	7
231630	178	194	223	228	197	283
231633	533	869	1512	473	542	1821
231637	734	788	646	759	644	664
231642	83	124	95	89	87	103
231646	4	6	1	2	2	2
231655	5643	8050	22	6930	5691	12
231659	1624	1611	1737	1625	1539	1889
231668	21	28	44	18	20	73
231670	609	671	761	551	536	910
231672	843	745	818	845	670	909
231691	8	11	9	2	8	3
231699	0	0	0	0	0	0
231712	11925	11368	2543	12254	10538	2950
231713	2186	1938	591	2282	1910	736
231717	204	201	211	192	178	228
231724	11	7	14	12	5	13
231727	6	9	5	5	7	7
231736	0	0	0	0	0	0
231760	0	0	0	0	0	0
231769	958	892	892	948	824	954
231798	0	0	0	0	0	0
231801	725	874	946	904	718	1079
231803	1285	1183	850	1099	1151	985
231805	6355	4311	3620	6574	6075	3969
231807	1891	1601	1886	2094	1762	2076
231821	2591	2009	2394	3393	2426	2669
231830	496	718	441	701	680	451
231832	0	0	2	0	0	0
231834	3216	3357	2613	2971	3138	3053
231841	352	371	384	356	280	313
231842	57	67	29	18	54	31
231855	666	759	794	721	632	833
231858	4	4	6	2	1	4
231861	2696	3089	2364	2523	2563	2390
231863	240	296	232	300	285	267
231866	280	272	382	285	269	447
231868	595	469	558	590	492	653
231871	600	350	1259	662	346	1329
231872	272	270	235	218	244	284
231874	1697	1701	1014	1925	1562	1116
231876	353	405	184	329	276	181
231885	0	0	0	0	0	0
231887	1394	1198	1370	1365	1096	1445
231889	1016	843	943	1032	821	1038
231903	0	0	0	0	0	0
231912	274	288	233	302	263	233
231915	698	648	532	677	672	693
231931	1	3	0	6	8	1
231932	0	0	0	0	0	0
231946	19	28	20	24	37	23
231986	10	13	17	15	16	13
231991	1134	1463	202	882	1295	206
231997	17	9	27	8	12	29
231999	386	366	298	368	347	422
232016	0	0	0	0	0	0
232023	802	878	913	791	744	1031
232035	359	266	438	380	380	516
232065	0	0	0	0	0	0
232077	0	0	0	0	0	0
232078	1	3	2	0	1	1
232086	97	48	255	63	48	269
232087	2842	2096	3348	2642	2365	3950
232089	248	238	297	229	210	348
232146	0	0	0	0	0	0
232156	4	0	0	3	1	1
232157	3520	3103	2326	3732	3038	2671
232164	161	154	151	140	157	179
232174	1	1	8	1	3	3
232187	380	276	327	379	291	377
232196	244	238	339	268	224	379
232201	1560	1536	1270	1685	1400	1513
232210	210	182	232	122	134	226
232217	0	0	0	0	0	0
232223	106	134	83	75	118	68
232227	3687	3885	3064	2368	3108	3271
232232	4	9	9	1	3	19
232236	292	308	339	302	279	365
232237	0	0	1	0	1	0
232286	1194	1138	1183	1157	1137	1404
232288	1713	1391	5388	2162	1487	6024
232313	0	0	0	0	0	0
232314	1652	1564	1167	1406	1385	1349
232333	0	0	0	0	2	0
232334	385	359	668	320	352	685
232337	262	247	298	340	230	329
232339	164	184	159	163	147	197
232341	7879	6955	12887	8474	6505	13424
232345	0	0	0	0	0	0
232358	0	0	0	0	0	0
232367	0	0	0	0	0	0
232370	4	1	4	1	6	1
232371	451	513	138	503	494	152
232400	0	0	0	0	0	0
232406	1	1	2	7	3	4
232408	0	0	0	0	0	1
232409	0	0	0	0	0	0
232413	7698	4215	3456	7774	5518	3812
232414	23	101	0	6	69	5
232415	0	0	0	0	0	0
232426	0	0	0	0	0	0
232430	241	271	275	267	256	330
232431	4	2	0	0	0	0
232440	1787	1541	1558	1554	1668	1985
232441	0	0	1	0	0	0
232449	483	421	390	539	394	456
232491	106	76	110	93	101	130
232493	1	0	0	0	0	0
232533	419	271	249	276	270	273
232536	199	203	261	218	195	278
232539	120	133	293	152	97	338
232560	15	26	15	16	20	23
232566	153	136	92	126	113	68
232585	0	0	0	0	0	0
232599	4	7	0	3	2	7
232664	0	0	0	0	2	0
232670	7	14	9	3	9	7
232679	256	258	213	235	205	249
232680	0	0	0	0	0	0
232714	0	1	3	0	2	8
232717	0	0	0	0	0	0
232748	1	0	0	1	0	0
232784	321	380	321	336	297	384
232785	2	1	5	3	0	4
232790	1	1	2	0	0	1
232791	1118	1082	1186	1173	1021	1248
232798	4392	4080	4516	4612	4067	4677
232801	20	27	12	38	25	9
232807	3072	2469	2807	3109	2669	3207
232811	823	850	1122	905	785	1245
232813	0	0	0	0	0	0
232816	422	447	322	404	418	403
232821	16	13	26	12	14	18
232827	0	0	0	0	0	0
232836	0	0	0	0	0	0
232853	292	277	269	346	257	321
232854	54	48	67	62	40	80
232855	57	69	63	56	41	93
232875	23	24	13	9	10	35
232878	181	174	197	229	158	216
232879	322	309	307	373	274	401
232889	7	17	4	14	9	5
232906	489	499	421	461	381	479
232910	2919	2342	2946	2848	2249	3265
232919	0	0	0	0	0	0
232925	0	0	0	0	0	0
232933	168	167	147	158	143	164
232934	87	93	125	87	96	108
232941	87	34	41	91	65	46
232943	1	3	0	0	1	0
232944	786	736	656	672	660	818
232946	388	391	359	405	350	434
232947	759	774	872	775	702	964
232959	0	0	0	0	0	0
232962	0	0	0	0	0	0
232966	3	7	2	2	2	5
232969	5	9	10	9	10	10
232970	267	222	124	220	194	141
232972	0	0	0	0	0	0
232973	0	0	0	0	0	0
232974	0	0	0	0	0	0
232975	3037	2326	3298	3710	2646	3763
232976	501	450	414	486	452	499
232983	0	0	0	0	0	0
232984	315	445	702	423	316	898
232987	325	327	250	368	293	259
232989	2139	1981	2172	2252	2058	2320
233001	0	0	0	0	0	0
233005	0	0	0	0	0	0
233011	128	91	100	110	91	125
233016	9162	6875	2627	9293	6964	2958
233020	5	8	5	2	6	6
233033	2453	1977	1595	2197	2188	1735
233038	0	0	0	0	0	0
233040	2	0	0	0	0	0
233046	157	135	236	198	135	224
233056	276	280	355	323	287	370
233057	50	43	65	39	48	62
233058	70	60	129	49	49	119
233060	109	173	57	100	131	73
233064	699	1395	422	643	835	446
233065	253	294	260	262	207	323
233066	0	4	4	2	2	1
233067	14	12	30	12	13	29
233071	0	0	7	0	2	8
233073	454	419	346	439	358	398
233075	1	0	0	0	0	0
233079	2	2	0	2	1	0
233080	0	0	0	0	0	2
233081	0	0	0	0	0	0
233090	0	0	0	0	0	0
233099	0	0	0	0	0	0
233103	283	237	223	247	246	208
233107	0	0	2	0	0	0
233115	38	72	21	34	57	22
233147	14	10	27	12	13	32
233164	0	0	0	0	0	0
233168	290	321	322	361	205	363
233186	2	0	12	2	2	14
233187	0	0	0	0	0	0
233189	336	219	305	374	286	401
233199	1	2	4	2	1	3
233204	789	832	788	736	739	914
233208	2151	1896	2126	2141	1952	2163
233210	894	1053	824	968	960	908
233221	0	0	0	0	0	0
233222	0	0	0	0	0	0
233230	0	0	0	0	0	0
233231	0	0	0	0	0	0
233246	0	0	0	0	0	0
233271	0	0	0	0	0	0
233274	0	0	0	0	0	0
233276	547	517	649	659	552	714
233280	61	36	99	76	42	88
233315	444	431	653	430	395	723
233328	1798	1755	1082	2234	1822	1138
233332	0	0	0	0	1	0
233335	1	0	0	1	0	0
233405	331	324	351	316	266	380
233406	84	71	159	71	41	164
233410	1203	1215	1200	1233	1101	1210
233424	87	44	226	88	50	214
233437	0	0	0	0	0	0
233445	0	0	0	0	0	0
233489	4600	6538	5823	2895	4519	6513
233490	963	995	1262	1035	924	1420
233529	1	0	0	0	0	0
233532	1054	987	908	943	879	965
233537	0	0	0	0	0	0
233544	0	0	0	0	0	0
233545	639	701	645	635	654	644
233549	0	0	2	1	0	0
233552	73	60	205	110	42	204
233571	1221	891	2353	1611	930	2879
233575	2519	2027	1240	2731	2167	1423
233578	0	0	0	0	0	0
233637	7	5	5	11	3	11
233649	0	1	0	0	0	0
233651	15	17	32	16	14	35
233670	0	0	0	0	0	0
233724	632	494	451	711	547	549
233726	2613	1970	2135	2311	2046	2515
233733	0	0	0	0	0	0
233744	5	17	7	1	11	10
233752	0	0	0	0	0	0
233765	0	1	2	3	4	4
233781	250	337	168	114	154	182
233789	6501	7072	5085	6818	6252	4979
233799	0	0	0	0	0	0
233801	0	0	0	0	0	0
233802	551	445	540	571	450	656
233805	622	606	450	571	553	630
233806	544	535	442	562	528	521
233810	0	0	0	0	0	0
233812	740	677	465	731	664	539
233813	0	0	0	0	0	0
233824	718	692	758	745	643	851
233826	143	159	138	158	135	162
233833	2930	3141	2256	2835	2688	2461
233836	0	0	0	0	1	0
233863	1413	1474	1668	1430	1295	1728
233865	585	658	639	726	574	611
233870	1054	864	1482	1065	947	1550
233871	5152	4808	3899	4822	4911	4197
233875	564	416	428	494	455	474
233876	110	102	205	127	90	217
233877	359	349	240	365	329	333
233878	14	20	18	17	16	37
233879	0	3	6	1	1	1
233887	255	217	253	269	230	294
233890	385	345	463	468	309	446
233893	170	159	237	187	144	221
233895	1306	1234	1371	1219	1142	1550
233899	9	24	29	18	11	21
233900	1531	1423	1484	1502	1253	1556
233902	474	541	405	449	460	460
233904	2678	2843	1593	2152	2388	1658
233905	1389	1459	1128	1268	1274	1309
233908	2348	1801	2462	2325	1566	2598
233912	666	560	564	573	595	588
233913	139	131	204	163	126	256
233918	0	0	0	0	0	0
233919	0	0	0	0	0	0
233977	1464	1439	1292	1279	1380	1364
233979	1191	1415	944	1063	969	948
233987	153	138	220	171	113	188
234023	911	870	1204	928	829	1188
234069	559	612	518	495	507	691
234072	0	0	0	0	0	0
234076	1061	1217	797	1068	1218	987
234086	135	124	155	156	112	174
234094	5	9	8	2	1	10
234129	0	0	1	0	0	3
234130	0	0	0	0	0	0
234135	3318	3481	2157	3478	3071	2293
234138	319	304	293	308	272	315
234155	1	0	0	2	0	0
234159	0	0	0	0	0	0
234199	0	0	0	0	0	0
234214	0	0	1	0	0	0
234219	1	0	0	0	0	0
234258	2	0	33	5	2	38
234267	0	0	0	0	0	0
234290	0	0	0	0	0	0
234309	109	110	119	149	88	128
234311	2220	1939	310	3190	1739	273
234329	1	0	0	0	0	0
234344	128	108	127	88	99	159
234353	55	33	101	51	36	101
234356	1	0	0	0	0	0
234358	103	75	152	130	53	154
234362	189	180	227	190	191	240
234365	4	4	6	3	7	12
234366	1780	1503	1327	1656	1436	1543
234371	582	513	426	509	462	441
234373	428	444	552	413	433	592
234374	426	414	472	420	356	544
234378	336	351	379	464	308	507
234384	598	421	498	657	450	574
234388	1115	875	977	1115	866	1121
234395	0	0	2	1	1	2
234396	0	0	20	1	0	17
234404	22	23	11	14	13	27
234407	3580	2733	4463	3634	3093	5235
234413	107	137	246	164	126	345
234421	0	2	0	0	3	2
234463	481	611	785	428	519	982
234479	7	6	9	5	7	13
234515	63	42	131	57	38	151
234542	3	2	1	1	2	1
234549	539	392	672	580	443	751
234564	0	0	1	0	0	0
234577	1848	1862	1466	1731	1585	1677
234582	1	18	4	5	6	4
234593	68	53	41	79	33	40
234594	4485	4504	4301	4218	4232	4672
234595	1360	1201	1196	1350	1094	1418
234624	0	0	0	0	0	0
234663	2429	2250	2072	2581	2251	2263
234664	407	402	416	457	398	484
234669	0	0	0	0	0	0
234671	0	0	0	1	0	1
234673	0	0	0	0	0	0
234677	0	0	2	0	0	0
234678	1125	1052	1645	1107	1012	1817
234683	59	72	44	72	59	43
234684	43	43	38	30	43	49
234686	1078	1166	1118	905	1085	1224
234695	17	3	5	8	11	4
234699	1081	1125	1164	1006	994	1262
234700	3	0	5	1	2	3
234723	240	210	233	254	259	243
234724	0	0	3	0	0	0
234725	0	0	0	0	0	0
234728	208	221	285	193	169	292
234729	1643	1307	1258	1536	1300	1436
234730	169	227	223	221	170	239
234733	659	629	508	638	556	566
234734	5474	4170	1927	6071	4199	2241
234736	1149	1060	1049	1083	938	1214
234740	13	16	28	8	21	35
234776	703	679	600	700	520	670
234779	4642	3604	3733	5348	3814	4325
234788	0	0	0	0	0	0
234796	196	206	292	250	191	320
234797	296	208	1284	532	205	1469
234814	232	231	299	265	196	329
234825	616	554	543	603	577	651
234836	13	20	8	21	21	14
234839	3709	3804	2657	3342	3248	2857
234847	1104	1099	1031	1078	1041	1151
234852	2620	2531	2254	2950	2332	2614
234854	281	268	245	327	219	326
234857	0	0	0	0	0	0
234863	0	0	0	0	0	0
234865	463	390	375	448	365	504
234875	1216	1233	989	1246	1027	1128
234878	0	0	0	0	0	0
234889	0	0	0	0	0	0
234911	19	52	110	38	33	111
234912	0	0	0	0	0	0
234915	0	0	0	0	0	0
234959	877	822	918	911	734	1042
234964	0	0	0	2	0	0
234967	695	860	611	654	701	665
234988	0	0	0	0	2	0
235028	282	317	308	292	292	328
235033	0	0	0	0	0	0
235036	306	171	362	264	167	393
235040	493	464	386	528	482	481
235041	166	206	252	165	148	310
235043	401	286	367	445	271	495
235044	67	44	125	60	52	126
235047	234	225	291	279	214	310
235048	1	2	3	4	2	2
235050	49	46	154	56	58	159
235067	0	0	0	0	0	0
235072	2898	2403	2904	2584	2150	3324
235086	0	0	0	0	0	0
235106	0	0	0	0	0	0
235130	0	0	0	0	0	0
235132	697	686	672	731	632	803
235134	822	789	770	805	698	799
235135	0	0	0	0	1	0
235169	651	567	654	728	507	756
235180	0	0	0	0	0	0
235184	312	252	183	248	226	190
235248	0	0	0	0	0	0
235256	0	0	0	0	0	0
235281	3	5	7	6	1	7
235283	1016	844	1119	1036	926	1258
235293	563	389	395	716	469	418
235300	0	0	0	0	0	0
235302	0	0	0	0	0	0
235312	0	0	0	0	0	0
235315	744	885	546	916	721	573
235320	0	0	288	0	0	322
235323	376	405	252	326	347	274
235327	0	0	0	0	0	0
235330	190	219	131	188	181	132
235339	1678	1117	1677	1669	1402	1966
235344	562	501	397	549	405	435
235345	0	0	0	0	0	0
235379	1	0	0	0	0	1
235380	2946	2819	4398	2763	2458	4611
235386	0	6	1	2	1	1
235402	0	0	0	0	1	1
235406	415	402	537	375	381	566
235415	0	0	0	0	0	0
235416	1	2	0	0	5	1
235431	0	0	1	0	1	0
235435	0	0	0	0	0	0
235439	3465	3656	3718	4169	3949	3846
235441	1005	951	1101	1188	961	1267
235442	6563	7641	5945	5478	5047	6506
235459	382	315	466	374	322	454
235461	2111	2231	1815	2166	2018	2105
235469	303	270	336	285	254	364
235472	0	0	0	0	0	0
235493	178	124	290	115	105	320
235497	334	340	343	322	329	397
235504	1052	1043	1559	1117	929	1690
235505	2	1	4	1	0	2
235527	34	18	124	56	26	146
235533	48	61	51	38	47	53
235534	24	11	30	17	17	39
235542	321	332	146	242	275	101
235559	1021	1048	1025	1052	900	1055
235567	3911	4422	3788	3702	3763	4215
235574	3192	3175	2555	3229	3213	2783
235582	33	28	95	24	24	109
235584	552	390	838	663	496	947
235587	1737	2030	806	2205	1962	828
235599	0	3	0	0	0	0
235604	1	0	0	0	0	0
235606	1034	1007	1125	1110	928	1223
235610	196	219	198	218	176	233
235611	0	1	1	0	0	1
235612	0	0	0	0	0	0
235623	977	994	1177	942	771	1377
235626	2254	2574	2432	2463	2213	2401
235627	2557	2106	2376	3103	1871	2593
235628	0	0	0	0	0	0
235631	0	3	0	3	2	0
235633	341	352	361	425	311	356
235634	0	0	0	0	0	0
235636	0	0	0	2	0	0
235661	1809	1361	1228	1610	1499	1386
235674	7	6	6	8	3	10
235682	2214	2189	2092	2549	1960	2272
235712	1	0	0	3	0	0
235779	0	0	0	0	0	0
235854	0	0	0	0	0	0
235907	248	280	388	306	210	414
235952	0	0	0	0	0	0
235956	126	114	160	136	105	149
235973	0	0	0	0	0	0
236047	0	0	0	0	0	0
236069	13	29	24	18	30	25
236082	0	0	0	0	0	0
236149	0	0	0	0	0	0
236193	166	190	263	207	152	237
236219	0	0	0	0	0	0
236266	54	85	23	31	61	31
236285	21	10	9	42	7	7
236293	0	0	0	0	0	0
236312	9168	10441	597	10404	9031	748
236366	0	0	0	0	0	0
236451	3654	3649	144	4582	3388	202
236509	0	0	0	0	0	0
236511	1539	1611	1503	1701	1515	1709
236537	0	0	0	0	0	0
236539	553	310	255	903	631	277
236546	0	0	0	1	0	0
236573	5234	7125	27	6152	6654	35
236574	0	0	0	0	0	0
236576	0	0	0	0	0	0
236604	243	234	431	268	202	431
236643	0	0	1	0	0	0
236663	0	0	0	0	0	0
236690	0	4	2	0	2	3
236727	60	59	154	68	60	129
236732	558	497	622	587	528	624
236733	36	50	18	23	44	15
236749	0	0	0	0	0	1
236774	0	0	0	0	0	0
236781	0	0	0	0	0	1
236784	0	0	0	0	0	0
236785	0	0	0	0	0	0
236790	955	1135	891	955	854	1040
236792	495	493	803	513	445	805
236794	496	528	523	597	438	612
236798	0	0	0	0	0	0
236844	0	0	0	0	0	0
236848	479	396	486	494	423	559
236852	0	0	0	0	0	0
236874	0	0	0	0	0	0
236891	0	0	0	0	0	0
236899	17	18	6	10	5	9
236900	637	919	285	570	701	296
236904	86	79	80	90	72	93
236915	3	2	6	1	2	1
236920	832	733	813	995	707	856
236930	18	46	43	29	27	50
237009	0	0	0	0	0	0
237010	0	0	0	0	0	0
237029	0	0	0	0	0	0
237030	0	0	0	0	0	0
237038	1	0	0	2	0	1
237052	3	2	4	3	2	6
237073	332	371	322	334	334	318
237082	533	482	473	490	481	450
237091	0	0	0	0	0	0
237107	419	441	439	412	430	468
237175	0	0	0	0	0	1
237178	0	0	0	0	0	0
237211	14	17	25	15	12	22
237213	0	0	0	0	0	0
237221	15	28	23	31	17	30
237222	182	150	111	182	129	150
237246	5	4	5	11	12	4
237253	287	396	219	354	333	248
237256	212	221	237	333	204	311
237300	0	0	0	0	0	0
237310	0	0	1	0	0	2
237313	0	0	0	0	0	0
237320	3	1	3	1	2	0
237336	601	615	520	589	565	687
237339	554	485	236	528	483	237
237353	0	0	0	0	0	0
237360	0	0	0	0	0	0
237362	0	0	0	0	0	0
237387	6	11	11	10	6	7
237397	0	0	0	0	0	0
237400	271	198	335	207	230	337
237403	0	0	0	0	0	0
237411	65	53	78	61	64	108
237412	17	26	31	21	20	31
237422	387	379	384	390	368	437
237433	3	1	4	1	3	5
237436	1289	1194	641	840	1059	632
237459	444	290	464	418	311	595
237465	1	4	5	2	9	1
237500	747	736	627	733	681	681
237504	0	0	0	0	0	0
237523	0	0	0	0	0	0
237542	7239	7092	4986	6240	6507	5512
237553	0	0	0	0	0	0
237558	0	3	0	1	0	0
237560	0	2	0	0	0	0
237611	10	2	5	6	10	3
237615	2713	2253	2362	2630	2228	2625
237625	7	15	1	8	13	0
237636	4	1	12	2	5	10
237694	0	0	0	0	0	0
237711	97	137	76	116	163	112
237716	1	2	0	0	1	2
237730	0	0	0	0	0	0
237749	0	0	0	0	0	0
237754	2	3	4	2	2	3
237758	0	0	0	0	0	0
237759	6	0	4	4	1	11
237761	0	0	0	0	0	0
237769	35	52	95	43	23	105
237775	58	89	62	66	53	71
237781	369	342	257	340	309	345
237782	5962	5741	2990	4910	4941	3311
237806	4	0	1	1	0	2
237823	181	127	285	169	111	302
237831	0	0	0	0	0	0
237847	7	3	11	1	0	9
237858	0	2	1	0	0	0
237859	610	543	472	600	499	508
237860	877	825	3060	997	813	3395
237868	2	0	3	3	1	3
237877	94	69	110	90	54	112
237880	0	0	0	0	0	0
237886	960	1112	107	1163	807	128
237887	473	467	98	467	317	102
23789	8069	6771	5820	9369	7086	6608
237890	0	0	1	0	0	0
237891	0	0	0	0	0	0
237898	1707	1588	1650	1595	1457	1663
23790	5457	4794	6225	5588	4498	7184
237911	180	228	78	148	169	60
23792	105	30	214	157	47	277
237926	95	65	106	91	58	156
237928	63	92	59	65	63	78
23793	0	0	0	0	0	0
237930	0	0	0	1	0	0
237934	0	0	0	0	0	0
23794	0	3	0	0	3	0
237940	42	38	48	40	35	54
237943	1265	1288	1129	1258	1104	1247
23795	0	0	0	0	0	0
237954	0	0	0	0	0	0
237958	0	0	0	0	0	0
23796	0	0	3	0	0	1
23797	2509	3197	601	2149	3025	655
237979	0	1	0	0	0	0
237987	0	0	0	0	0	0
237988	1	0	0	0	0	0
23801	0	1	1	0	1	1
238011	0	0	0	0	0	0
23802	2803	2696	2233	2821	2473	2667
238021	4	5	0	1	10	3
238023	55	81	82	78	87	101
238024	80	77	97	59	31	127
238037	132	144	179	154	165	163
23805	11	5	9	8	7	9
238055	0	1	16	0	0	0
238057	0	0	0	0	0	1
23806	3278	3034	2880	3034	2933	3284
23807	1743	1565	1374	1427	1547	1524
238074	3	3	2	6	1	3
238076	0	0	0	0	0	1
23808	616	515	725	601	441	856
238123	258	196	395	337	218	412
238130	2301	2706	1159	2339	2241	1282
238161	2	0	0	0	3	1
238205	0	0	0	0	0	0
23821	420	500	437	527	399	508
238217	0	0	0	0	0	0
238247	1595	1684	1213	1553	1577	1316
23825	916	673	699	793	712	800
238252	0	0	0	0	0	0
238257	0	0	0	0	2	0
238266	0	0	0	0	0	0
23827	635	532	625	626	445	687
238271	0	0	0	0	0	0
238276	3	2	4	1	1	2
23828	0	0	0	0	0	0
23829	0	0	0	0	0	2
23830	280	332	179	250	279	189
23831	3	2	2	2	4	5
238317	1464	1538	1106	1637	1374	1105
23832	45	58	11	81	50	14
238323	6	0	9	1	3	7
238328	84	84	95	101	87	150
23833	14607	12396	7717	14980	13013	8634
238330	1660	1330	857	1528	1234	1043
238331	0	2	1	0	2	0
238333	36	39	4	21	25	6
23834	42	18	33	27	17	46
23836	0	0	0	0	0	0
23837	865	717	771	809	633	859
238377	158	171	48	85	105	59
238384	0	0	1	1	0	0
238386	686	799	562	725	711	624
238393	3300	2939	1	2412	3448	1
238395	0	0	0	0	0	0
238405	0	0	0	0	0	0
238406	0	0	0	0	0	0
238412	0	0	0	0	0	0
238418	0	0	0	0	0	0
238427	0	0	0	1	1	0
23844	0	0	0	0	0	0
238447	0	0	0	0	0	0
238448	0	0	0	0	0	0
23845	2461	1007	3672	2775	1704	4094
238455	1	0	0	0	0	0
238463	0	0	0	0	0	0
23849	12413	10740	6061	11369	11877	6881
23850	4	4	0	3	3	1
238505	399	399	600	475	350	636
23853	1029	875	903	889	689	997
23854	2755	2317	1941	3517	2569	2216
23855	0	0	0	0	0	0
238555	0	0	0	0	0	0
23856	1570	1515	1709	1571	1430	1873
238564	0	0	0	0	0	0
238568	0	0	0	0	0	0
23857	751	644	782	688	611	897
23859	2	2	36	4	1	39
23863	74	56	110	74	56	123
238662	0	0	0	0	0	0
238663	0	0	0	0	0	0
238673	250	260	206	220	219	246
238680	0	0	0	0	0	0
238683	0	0	0	0	0	0
238690	18	38	20	38	22	16
238692	169	161	217	174	128	234
238693	120	128	151	144	107	235
23871	92	155	48	69	108	63
23872	7780	6300	4244	3560	5287	4993
238722	46	56	48	53	22	85
238725	6	1	3	4	4	9
238726	0	0	0	0	0	0
23873	589	545	494	622	466	532
23874	910	507	1168	911	585	1237
23876	0	0	0	0	0	0
23877	795	684	596	707	582	675
23879	1827	1609	1383	1655	1578	1587
